avaliacao_id;categoria;created_at;id;obrigatoria;opcoes;ordem;pergunta;peso;tipo
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Influência no Trabalho;2026-03-01 18:14:51.518913+00;08bc629a-2c45-407c-9617-01d403c0995c;true;[];10;Participa na escolha das pessoas com quem trabalha?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Influência no Trabalho;2026-03-01 18:14:51.518913+00;d2409b3b-0454-4326-8568-59daf347084e;true;[];11;Pode influenciar a quantidade de trabalho que lhe compete a si?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Influência no Trabalho;2026-03-01 18:14:51.518913+00;fbeb7697-fa54-4adb-b90b-ce635638d94b;true;[];12;Tem alguma influência sobre o tipo de tarefas que faz?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Possibilidades de Desenvolvimento;2026-03-01 18:14:51.518913+00;ef7c5977-b783-47f7-bf05-132115502f85;true;[];13;O seu trabalho exige que tenha iniciativa?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Possibilidades de Desenvolvimento;2026-03-01 18:14:51.518913+00;3cda9750-5c35-4aa2-9dcb-cf880b768fd6;true;[];14;O seu trabalho permite-lhe aprender coisas novas?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Possibilidades de Desenvolvimento;2026-03-01 18:14:51.518913+00;a8b328ba-f1fb-4128-b843-5e10a2caa048;true;[];15;O seu trabalho permite-lhe usar as suas habilidades ou perícias?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Previsibilidade;2026-03-01 18:14:51.518913+00;94962c81-b293-4e76-a62e-c4ee23eafcbc;true;[];16;No seu local de trabalho, é informado com antecedência sobre decisões importantes, mudanças ou planos para o futuro?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Previsibilidade;2026-03-01 18:14:51.518913+00;d7531035-3077-4595-9395-f7d6bc0a6d27;true;[];17;Recebe toda a informação de que necessita para fazer bem o seu trabalho?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Satisfação Laboral;2026-03-01 18:14:51.518913+00;6c5e5bf1-72e1-4bf3-b4cc-023856c493dc;true;[];57;Em relação ao seu trabalho em geral, quão satisfeito está com as condições físicas do seu local de trabalho?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Satisfação Laboral;2026-03-01 18:14:51.518913+00;8c0e9c97-0794-44fb-865f-88c5bc68054b;true;[];58;Em relação ao seu trabalho em geral, quão satisfeito está com a forma como as suas capacidades são utilizadas?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Satisfação Laboral;2026-03-01 18:14:51.518913+00;2f71ecce-e4fc-4d6c-bcb8-24ff15565108;true;[];59;Em relação ao seu trabalho em geral, quão satisfeito está com o seu trabalho de uma forma global?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Insegurança Laboral;2026-03-01 18:14:51.518913+00;989b8702-a4aa-4617-b959-07c58767f67f;true;[];60;Sente-se preocupado em ficar desempregado?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Saúde Geral;2026-03-01 18:14:51.518913+00;e7ef1973-cafb-40e7-b964-b75e5970bbc4;true;[];61;Em geral, sente que a sua saúde é:;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Conflito Trabalho–Família;2026-03-01 18:14:51.518913+00;9862e3fa-d275-4e0b-8570-551a301003fe;true;[];62;Sente que o seu trabalho lhe exige muita energia que acaba por afetar a sua vida privada negativamente?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Conflito Trabalho–Família;2026-03-01 18:14:51.518913+00;731a5067-9511-4027-be1b-02e3dd5db6a0;true;[];63;Sente que o seu trabalho lhe exige muito tempo que acaba por afetar a sua vida privada negativamente?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Conflito Trabalho–Família;2026-03-01 18:14:51.518913+00;2087a922-4e31-446d-93c3-a5c5967f3dcb;true;[];64;A sua família e os seus amigos dizem-lhe que trabalha demais?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Problemas em Dormir;2026-03-01 18:14:51.518913+00;7b21a5e0-f4cc-4192-b98b-7b5b03ed1fed;true;[];65;Com que frequência durante as últimas 4 semanas sentiu dificuldade a adormecer?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Problemas em Dormir;2026-03-01 18:14:51.518913+00;5032b302-7663-4c80-aabf-950858ef7699;true;[];66;Com que frequência durante as últimas 4 semanas acordou várias vezes durante a noite e depois não conseguia adormecer novamente?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Burnout;2026-03-01 18:14:51.518913+00;b96c5200-2159-4566-9a28-c6d7ac6975be;true;[];67;Com que frequência durante as últimas 4 semanas sentiu-se fisicamente exausto?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Burnout;2026-03-01 18:14:51.518913+00;079e4f5a-3e45-4f4f-a201-2de248475e5a;true;[];68;Com que frequência durante as últimas 4 semanas sentiu-se emocionalmente exausto?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Stress;2026-03-01 18:14:51.518913+00;9fe6746b-bd40-419e-85e3-6393bbd42c42;true;[];69;Com que frequência durante as últimas 4 semanas sentiu-se irritado?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Stress;2026-03-01 18:14:51.518913+00;4373e922-8ca5-4c61-a15a-36c0a3ea43c9;true;[];70;Com que frequência durante as últimas 4 semanas sentiu-se ansioso?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Sintomas Depressivos;2026-03-01 18:14:51.518913+00;3131ab5d-a03a-43eb-9cac-d0f6418c6f18;true;[];71;Com que frequência durante as últimas 4 semanas sentiu-se triste?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Sintomas Depressivos;2026-03-01 18:14:51.518913+00;d66800f9-2f1c-4746-8218-85a5a6ee40f0;true;[];72;Com que frequência durante as últimas 4 semanas sentiu falta de interesse por coisas quotidianas?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Comportamentos Ofensivos;2026-03-01 18:14:51.518913+00;0273595f-c55f-443d-a028-57ebfb54ac83;true;[];73;Nos últimos 12 meses, no seu local de trabalho: Tem sido alvo de insultos ou provocações verbais?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Comportamentos Ofensivos;2026-03-01 18:14:51.518913+00;8c87d814-0f17-4692-82c4-ccb56d164f39;true;[];74;Nos últimos 12 meses, no seu local de trabalho: Tem sido exposto a assédio sexual indesejado?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Comportamentos Ofensivos;2026-03-01 18:14:51.518913+00;f6e0b83b-0915-4fdf-b2bb-533faafebd66;true;[];75;Nos últimos 12 meses, no seu local de trabalho: Tem sido exposto a ameaças de violência?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Comportamentos Ofensivos;2026-03-01 18:14:51.518913+00;43619c33-bd8b-419c-a7b6-6afda9136d04;true;[];76;Nos últimos 12 meses, no seu local de trabalho: Tem sido exposto a violência física?;1;escala
324bc331-470a-4c95-97de-fab68536b2bd;Comportamentos Ofensivos;2026-05-08 19:45:15.50251+00;66d23ada-df85-4a1d-b899-64d9d509d546;true;[];72;Nos últimos 12 meses, no seu local de trabalho: Tem sido alvo de insultos ou provocações verbais?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Comportamentos Ofensivos;2026-05-08 19:45:15.50251+00;49ca65eb-fa33-4907-9f1c-08d92d75c8f5;true;[];73;Nos últimos 12 meses, no seu local de trabalho: Tem sido exposto a assédio sexual indesejado?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Comportamentos Ofensivos;2026-05-08 19:45:15.50251+00;f75ad6e5-0150-41ca-accb-148d863722f4;true;[];74;Nos últimos 12 meses, no seu local de trabalho: Tem sido exposto a ameaças de violência?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Comportamentos Ofensivos;2026-05-08 19:45:15.50251+00;7561783b-4a64-4dc0-a172-91d232e13519;true;[];75;Nos últimos 12 meses, no seu local de trabalho: Tem sido exposto a violência física?;5;escala
